incident_id,timestamp_reported,state,district,nearest_city_town,latitude,longitude,incident_category,incident_type,severity_level,incident_status,reporting_agency,response_time_minutes,fatalities_count,injuries_count,estimated_affected_population,est_financial_loss_lakh_inr,road_highway_affected,ndrf_sdrf_deployed,action_taken
INC-NER-2026-0199,2026-08-22 01:57:32,Nagaland,Mokokchung,Mokokchung,26.31024,94.51502,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,Moderate (Level 2),Emergency Response Dispatched,SDRF Telemetry,13,0,0,28,2.94,None / N/A,No,Emergency crews dispatched to Mokokchung for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0250,2026-08-22 00:37:10,Assam,Jorhat,Jorhat,26.74863,94.20172,Traffic & Infrastructure,Bridge Submersion / Structural Washout,High (Level 3),Under Assessment,Forest Department Radar,55,0,1,422,19.9,NH-37,Yes,Emergency crews dispatched to Jorhat for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0315,2026-08-21 23:34:44,Nagaland,Dimapur,Dimapur,25.89762,93.71455,Traffic & Infrastructure,Power Grid Failure / Transmission Break,High (Level 3),Reported / Triaged,NDRF Control Room,51,0,0,149,4.96,NH-27,Yes,Emergency crews dispatched to Dimapur for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0195,2026-08-21 23:27:28,Assam,Dibrugarh,Dibrugarh,27.45963,94.90438,Hydro-Meteorological,Flash Flood / River Water Inundation,Moderate (Level 2),Emergency Response Dispatched,Police Integrated Control Room,64,0,0,34,2.71,None / N/A,No,Emergency crews dispatched to Dibrugarh for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0148,2026-08-21 23:09:03,Assam,Dibrugarh,Dibrugarh,27.47003,94.91028,Geological & Earth Hazards,Subsidence / Ground Cracking,Moderate (Level 2),Under Assessment,SDRF Telemetry,104,0,0,6,3.87,NH-08,No,Emergency crews dispatched to Dibrugarh for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0019,2026-08-21 23:00:37,Tripura,North Tripura,Dharmanagar,24.36714,92.17128,Civic & Public Safety,Public Protests / Road Blockade Demonstration,Moderate (Level 2),Reported / Triaged,State Disaster Management Authority (SDMA),77,0,0,17,4.24,NH-10,No,Emergency crews dispatched to Dharmanagar for immediate public protests / road blockade demonstration containment and traffic rerouting.
INC-NER-2026-0045,2026-08-21 22:48:05,Assam,Golaghat,Kaziranga,26.5879,93.16539,Civic & Public Safety,Industrial Chemical Spill / Fire Incident,Moderate (Level 2),Mitigation In Progress,Citizen Telemetry App,54,0,0,2,2.61,NH-29,No,Emergency crews dispatched to Kaziranga for immediate industrial chemical spill / fire incident containment and traffic rerouting.
INC-NER-2026-0041,2026-08-21 22:44:27,Arunachal Pradesh,West Kameng,Dirang,27.34745,92.24588,Environmental & Wildlife,Wild Elephant Corridor Movement / Human Wildlife Conflict,Moderate (Level 2),Emergency Response Dispatched,State Disaster Management Authority (SDMA),58,0,0,43,2.99,State Highway,No,Emergency crews dispatched to Dirang for immediate wild elephant corridor movement / human wildlife conflict containment and traffic rerouting.
INC-NER-2026-0078,2026-08-21 21:35:31,Nagaland,Dimapur,Dimapur,25.90681,93.73376,Geological & Earth Hazards,Subsidence / Ground Cracking,Low (Level 1),Resolved / Cleared,NDRF Control Room,93,0,0,47,2.37,NH-29,No,Emergency crews dispatched to Dimapur for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0274,2026-08-21 21:30:12,Nagaland,Mokokchung,Mokokchung,26.32397,94.51977,Environmental & Wildlife,Wild Elephant Corridor Movement / Human Wildlife Conflict,Low (Level 1),Under Assessment,NDRF Control Room,67,0,0,13,1.03,NH-10,No,Emergency crews dispatched to Mokokchung for immediate wild elephant corridor movement / human wildlife conflict containment and traffic rerouting.
INC-NER-2026-0332,2026-08-21 20:41:31,Assam,Dibrugarh,Dibrugarh,27.48765,94.91987,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Low (Level 1),Under Assessment,Border Roads Organisation (BRO),22,0,0,12,1.76,NH-10,No,Emergency crews dispatched to Dibrugarh for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0157,2026-08-21 20:23:27,Assam,Cachar,Silchar,24.80516,92.79007,Environmental & Wildlife,Wild Elephant Corridor Movement / Human Wildlife Conflict,High (Level 3),Under Assessment,NDRF Control Room,65,0,1,245,21.99,NH-29,Yes,Emergency crews dispatched to Silchar for immediate wild elephant corridor movement / human wildlife conflict containment and traffic rerouting.
INC-NER-2026-0049,2026-08-21 20:15:19,Arunachal Pradesh,West Kameng,Dirang,27.37269,92.24742,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Emergency Response Dispatched,State Disaster Management Authority (SDMA),117,0,0,366,22.46,NH-10,Yes,Emergency crews dispatched to Dirang for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0035,2026-08-21 20:03:54,Mizoram,Lunglei,Lunglei,22.87882,92.72007,Hydro-Meteorological,Cyclone / Violent Wind Damage,Low (Level 1),Emergency Response Dispatched,NDRF Control Room,24,0,0,13,0.64,NH-27,No,Emergency crews dispatched to Lunglei for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0040,2026-08-21 19:50:38,Manipur,Imphal West,Imphal,24.82111,93.92566,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,Moderate (Level 2),Under Assessment,SDRF Telemetry,58,0,0,3,0.51,NH-10,No,Emergency crews dispatched to Imphal for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0115,2026-08-21 19:42:30,Arunachal Pradesh,East Siang,Pasighat,28.05674,95.3213,Traffic & Infrastructure,Power Grid Failure / Transmission Break,Low (Level 1),Emergency Response Dispatched,NDRF Control Room,115,0,0,8,0.5,NH-27,No,Emergency crews dispatched to Pasighat for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0054,2026-08-21 19:30:45,Manipur,Imphal West,Imphal,24.81677,93.9227,Traffic & Infrastructure,Communication Fiber Cut,Moderate (Level 2),Under Assessment,Police Integrated Control Room,107,0,0,31,4.7,NH-08,No,Emergency crews dispatched to Imphal for immediate communication fiber cut containment and traffic rerouting.
INC-NER-2026-0289,2026-08-21 19:22:24,Assam,Jorhat,Jorhat,26.74708,94.20977,Civic & Public Safety,Border Checkpost Delay / Traffic Snarl,Moderate (Level 2),Resolved / Cleared,SDRF Telemetry,59,0,0,35,0.58,NH-102,No,Emergency crews dispatched to Jorhat for immediate border checkpost delay / traffic snarl containment and traffic rerouting.
INC-NER-2026-0010,2026-08-21 19:16:04,Arunachal Pradesh,West Kameng,Dirang,27.35577,92.2321,Civic & Public Safety,Industrial Chemical Spill / Fire Incident,Low (Level 1),Mitigation In Progress,NDRF Control Room,33,0,0,20,3.21,NH-27,No,Emergency crews dispatched to Dirang for immediate industrial chemical spill / fire incident containment and traffic rerouting.
INC-NER-2026-0160,2026-08-21 17:43:46,Arunachal Pradesh,West Kameng,Dirang,27.35127,92.23747,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Mitigation In Progress,State Disaster Management Authority (SDMA),24,0,0,99,10.81,NH-08,Yes,Emergency crews dispatched to Dirang for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0039,2026-08-21 16:59:13,Meghalaya,East Khasi Hills,Shillong,25.57152,91.87874,Hydro-Meteorological,Flash Flood / River Water Inundation,Moderate (Level 2),Resolved / Cleared,State Disaster Management Authority (SDMA),69,0,0,22,4.05,None / N/A,No,Emergency crews dispatched to Shillong for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0234,2026-08-21 16:39:34,Nagaland,Kohima,Kohima,25.66858,94.12262,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,Critical (Level 4),Under Assessment,SDRF Telemetry,59,0,5,3214,132.34,NH-102,Yes,Emergency crews dispatched to Kohima for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0323,2026-08-21 15:55:29,Manipur,Imphal West,Imphal,24.82958,93.9342,Hydro-Meteorological,Flash Flood / River Water Inundation,Moderate (Level 2),Emergency Response Dispatched,Forest Department Radar,31,0,0,43,0.86,NH-37,No,Emergency crews dispatched to Imphal for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0137,2026-08-21 15:29:49,Mizoram,Champhai,Champhai,23.45485,93.32757,Hydro-Meteorological,Major Landslide / Slope Failure,Critical (Level 4),Mitigation In Progress,Citizen Telemetry App,26,0,0,359,179.95,NH-27,Yes,Emergency crews dispatched to Champhai for immediate major landslide / slope failure containment and traffic rerouting.
INC-NER-2026-0034,2026-08-21 15:11:41,Mizoram,Aizawl,Aizawl,23.73889,92.72727,Traffic & Infrastructure,Power Grid Failure / Transmission Break,Low (Level 1),Under Assessment,State Disaster Management Authority (SDMA),74,0,0,45,0.75,State Highway,No,Emergency crews dispatched to Aizawl for immediate power grid failure / transmission break containment and traffic rerouting.
INC-NER-2026-0285,2026-08-21 15:08:32,Assam,Jorhat,Jorhat,26.76174,94.19461,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Mitigation In Progress,Police Integrated Control Room,108,1,0,227,28.55,NH-08,Yes,Emergency crews dispatched to Jorhat for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0005,2026-08-21 15:05:51,Assam,Dibrugarh,Dibrugarh,27.47153,94.89851,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,Low (Level 1),Emergency Response Dispatched,Forest Department Radar,75,0,0,30,2.11,None / N/A,No,Emergency crews dispatched to Dibrugarh for immediate rail line submersion / debris clearance containment and traffic rerouting.
INC-NER-2026-0342,2026-08-21 15:05:30,Sikkim,South Sikkim,Namchi,27.1682,88.33746,Geological & Earth Hazards,Minor Tremor / Seismic Activity,High (Level 3),Mitigation In Progress,Police Integrated Control Room,64,0,0,182,25.18,NH-29,Yes,Emergency crews dispatched to Namchi for immediate minor tremor / seismic activity containment and traffic rerouting.
INC-NER-2026-0239,2026-08-21 13:44:42,Meghalaya,West Garo Hills,Tura,25.52725,90.21083,Civic & Public Safety,Industrial Chemical Spill / Fire Incident,Low (Level 1),Mitigation In Progress,NDRF Control Room,9,0,0,25,0.18,NH-29,No,Emergency crews dispatched to Tura for immediate industrial chemical spill / fire incident containment and traffic rerouting.
INC-NER-2026-0334,2026-08-21 13:40:53,Assam,Kamrup Metropolitan,Guwahati,26.14575,91.74174,Hydro-Meteorological,Major Landslide / Slope Failure,Critical (Level 4),Under Assessment,Forest Department Radar,66,0,2,2024,220.91,NH-10,Yes,Emergency crews dispatched to Guwahati for immediate major landslide / slope failure containment and traffic rerouting.
INC-NER-2026-0203,2026-08-21 13:16:47,Meghalaya,West Garo Hills,Tura,25.50281,90.19296,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Low (Level 1),Emergency Response Dispatched,Border Roads Organisation (BRO),65,0,0,42,0.66,NH-37,No,Emergency crews dispatched to Tura for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0018,2026-08-21 13:14:03,Assam,Sonitpur,Tezpur,26.61959,92.79298,Traffic & Infrastructure,National Highway Road Blockade,High (Level 3),Emergency Response Dispatched,NDRF Control Room,101,0,1,268,4.79,NH-27,Yes,Emergency crews dispatched to Tezpur for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0051,2026-08-21 13:08:30,Mizoram,Champhai,Champhai,23.46025,93.32737,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,High (Level 3),Resolved / Cleared,Forest Department Radar,104,0,0,67,12.76,NH-08,Yes,Emergency crews dispatched to Champhai for immediate rail line submersion / debris clearance containment and traffic rerouting.
INC-NER-2026-0151,2026-08-21 13:01:11,Sikkim,East Sikkim,Gangtok,27.32476,88.61242,Hydro-Meteorological,Cyclone / Violent Wind Damage,Low (Level 1),Reported / Triaged,NDRF Control Room,47,0,0,25,4.03,None / N/A,No,Emergency crews dispatched to Gangtok for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0280,2026-08-21 12:49:57,Sikkim,North Sikkim,Mangan,27.4907,88.5318,Geological & Earth Hazards,Minor Tremor / Seismic Activity,Moderate (Level 2),Mitigation In Progress,State Disaster Management Authority (SDMA),49,0,0,38,2.14,NH-10,No,Emergency crews dispatched to Mangan for immediate minor tremor / seismic activity containment and traffic rerouting.
INC-NER-2026-0020,2026-08-21 12:14:14,Assam,Cachar,Silchar,24.82847,92.80744,Traffic & Infrastructure,Bridge Submersion / Structural Washout,Critical (Level 4),Emergency Response Dispatched,Citizen Telemetry App,63,0,0,575,32.66,NH-37,Yes,Emergency crews dispatched to Silchar for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0233,2026-08-21 12:02:16,Manipur,Churachandpur,Churachandpur,24.3236,93.67538,Civic & Public Safety,Border Checkpost Delay / Traffic Snarl,Moderate (Level 2),Emergency Response Dispatched,Border Roads Organisation (BRO),83,0,0,43,4.34,State Highway,No,Emergency crews dispatched to Churachandpur for immediate border checkpost delay / traffic snarl containment and traffic rerouting.
INC-NER-2026-0309,2026-08-21 11:51:38,Nagaland,Dimapur,Dimapur,25.90075,93.72367,Traffic & Infrastructure,Rail Line Submersion / Debris Clearance,Low (Level 1),Resolved / Cleared,State Disaster Management Authority (SDMA),115,0,0,31,1.35,State Highway,No,Emergency crews dispatched to Dimapur for immediate rail line submersion / debris clearance containment and traffic rerouting.
INC-NER-2026-0293,2026-08-21 11:14:46,Meghalaya,East Khasi Hills,Cherrapunji,25.29154,91.73019,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Moderate (Level 2),Emergency Response Dispatched,State Disaster Management Authority (SDMA),30,0,0,2,4.27,NH-37,No,Emergency crews dispatched to Cherrapunji for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0037,2026-08-21 11:09:03,Assam,Sonitpur,Tezpur,26.64246,92.81298,Traffic & Infrastructure,Bridge Submersion / Structural Washout,High (Level 3),Resolved / Cleared,Police Integrated Control Room,88,0,1,441,28.07,NH-10,Yes,Emergency crews dispatched to Tezpur for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0325,2026-08-21 10:54:07,Nagaland,Mokokchung,Mokokchung,26.32492,94.50059,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Mitigation In Progress,NDRF Control Room,104,0,0,400,26.23,NH-37,Yes,Emergency crews dispatched to Mokokchung for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0170,2026-08-21 10:50:21,Sikkim,South Sikkim,Namchi,27.17626,88.3421,Geological & Earth Hazards,Subsidence / Ground Cracking,Low (Level 1),Resolved / Cleared,SDRF Telemetry,12,0,0,22,3.43,NH-37,No,Emergency crews dispatched to Namchi for immediate subsidence / ground cracking containment and traffic rerouting.
INC-NER-2026-0317,2026-08-21 10:30:24,Meghalaya,East Khasi Hills,Shillong,25.58639,91.87964,Geological & Earth Hazards,Minor Tremor / Seismic Activity,Moderate (Level 2),Resolved / Cleared,Forest Department Radar,72,0,0,1,2.16,NH-08,No,Emergency crews dispatched to Shillong for immediate minor tremor / seismic activity containment and traffic rerouting.
INC-NER-2026-0288,2026-08-21 09:55:23,Arunachal Pradesh,East Siang,Pasighat,28.07917,95.31514,Civic & Public Safety,Public Protests / Road Blockade Demonstration,High (Level 3),Emergency Response Dispatched,Border Roads Organisation (BRO),35,0,1,340,12.63,NH-102,Yes,Emergency crews dispatched to Pasighat for immediate public protests / road blockade demonstration containment and traffic rerouting.
INC-NER-2026-0188,2026-08-21 09:41:27,Assam,Sonitpur,Tezpur,26.6319,92.79569,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,High (Level 3),Emergency Response Dispatched,Police Integrated Control Room,71,0,1,265,3.88,NH-37,Yes,Emergency crews dispatched to Tezpur for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0225,2026-08-21 08:49:18,Assam,Sonitpur,Tezpur,26.64341,92.81197,Hydro-Meteorological,Flash Flood / River Water Inundation,Low (Level 1),Mitigation In Progress,Forest Department Radar,71,0,0,41,3.06,NH-27,No,Emergency crews dispatched to Tezpur for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0324,2026-08-21 08:34:01,Manipur,Imphal West,Imphal,24.812,93.94572,Environmental & Wildlife,Forest Fire / Wildfire Outbreak,Low (Level 1),Mitigation In Progress,Police Integrated Control Room,86,0,0,13,1.06,NH-37,No,Emergency crews dispatched to Imphal for immediate forest fire / wildfire outbreak containment and traffic rerouting.
INC-NER-2026-0171,2026-08-21 08:17:51,Nagaland,Kohima,Kohima,25.66022,94.11774,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Reported / Triaged,State Disaster Management Authority (SDMA),51,0,0,491,3.79,None / N/A,Yes,Emergency crews dispatched to Kohima for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0211,2026-08-21 07:33:34,Tripura,West Tripura,Agartala,23.81831,91.29424,Traffic & Infrastructure,Communication Fiber Cut,Moderate (Level 2),Under Assessment,SDRF Telemetry,49,0,0,18,1.52,NH-37,No,Emergency crews dispatched to Agartala for immediate communication fiber cut containment and traffic rerouting.
INC-NER-2026-0276,2026-08-21 07:32:43,Mizoram,Lunglei,Lunglei,22.89678,92.73719,Hydro-Meteorological,River Bank Erosion,Moderate (Level 2),Reported / Triaged,SDRF Telemetry,51,0,0,41,3.98,NH-29,No,Emergency crews dispatched to Lunglei for immediate river bank erosion containment and traffic rerouting.
INC-NER-2026-0154,2026-08-21 07:15:00,Manipur,Churachandpur,Churachandpur,24.33097,93.67986,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,High (Level 3),Mitigation In Progress,Forest Department Radar,15,0,0,273,19.73,None / N/A,Yes,Emergency crews dispatched to Churachandpur for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0085,2026-08-21 07:10:37,Assam,Sonitpur,Tezpur,26.64416,92.79545,Hydro-Meteorological,Flash Flood / River Water Inundation,Low (Level 1),Mitigation In Progress,Border Roads Organisation (BRO),77,0,0,37,2.23,NH-37,No,Emergency crews dispatched to Tezpur for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0321,2026-08-21 06:21:56,Assam,Sonitpur,Tezpur,26.64577,92.79576,Hydro-Meteorological,Cloudburst / Heavy Rainfall Blockade,Critical (Level 4),Mitigation In Progress,Citizen Telemetry App,43,0,0,266,55.22,NH-37,Yes,Emergency crews dispatched to Tezpur for immediate cloudburst / heavy rainfall blockade containment and traffic rerouting.
INC-NER-2026-0284,2026-08-21 06:08:02,Nagaland,Mokokchung,Mokokchung,26.32237,94.52778,Civic & Public Safety,Industrial Chemical Spill / Fire Incident,Low (Level 1),Under Assessment,Police Integrated Control Room,51,0,0,13,2.83,NH-102,No,Emergency crews dispatched to Mokokchung for immediate industrial chemical spill / fire incident containment and traffic rerouting.
INC-NER-2026-0014,2026-08-21 06:00:41,Mizoram,Champhai,Champhai,23.47056,93.31686,Hydro-Meteorological,Flash Flood / River Water Inundation,Moderate (Level 2),Mitigation In Progress,NDRF Control Room,16,0,0,25,3.19,NH-29,No,Emergency crews dispatched to Champhai for immediate flash flood / river water inundation containment and traffic rerouting.
INC-NER-2026-0287,2026-08-21 05:53:56,Arunachal Pradesh,Papum Pare,Itanagar,27.09048,93.60448,Hydro-Meteorological,Major Landslide / Slope Failure,High (Level 3),Mitigation In Progress,SDRF Telemetry,110,0,1,338,29.47,NH-29,Yes,Emergency crews dispatched to Itanagar for immediate major landslide / slope failure containment and traffic rerouting.
INC-NER-2026-0312,2026-08-21 05:52:54,Arunachal Pradesh,Papum Pare,Itanagar,27.09577,93.5951,Hydro-Meteorological,River Bank Erosion,Moderate (Level 2),Resolved / Cleared,Forest Department Radar,119,0,0,3,0.21,NH-37,No,Emergency crews dispatched to Itanagar for immediate river bank erosion containment and traffic rerouting.
INC-NER-2026-0240,2026-08-21 05:37:57,Meghalaya,West Garo Hills,Tura,25.52443,90.19928,Traffic & Infrastructure,Bridge Submersion / Structural Washout,High (Level 3),Emergency Response Dispatched,State Disaster Management Authority (SDMA),96,0,0,181,7.37,NH-08,Yes,Emergency crews dispatched to Tura for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0123,2026-08-21 05:29:17,Mizoram,Aizawl,Aizawl,23.72001,92.72218,Traffic & Infrastructure,Communication Fiber Cut,Low (Level 1),Under Assessment,SDRF Telemetry,64,0,0,25,4.62,NH-37,No,Emergency crews dispatched to Aizawl for immediate communication fiber cut containment and traffic rerouting.
INC-NER-2026-0141,2026-08-21 05:12:13,Tripura,North Tripura,Dharmanagar,24.37079,92.17855,Environmental & Wildlife,Poaching Counter-Operation,Low (Level 1),Resolved / Cleared,Border Roads Organisation (BRO),9,0,0,24,0.43,NH-37,No,Emergency crews dispatched to Dharmanagar for immediate poaching counter-operation containment and traffic rerouting.
INC-NER-2026-0048,2026-08-21 05:06:49,Nagaland,Kohima,Kohima,25.67864,94.10606,Traffic & Infrastructure,National Highway Road Blockade,Moderate (Level 2),Resolved / Cleared,NDRF Control Room,77,0,0,26,4.9,NH-37,No,Emergency crews dispatched to Kohima for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0155,2026-08-21 05:03:45,Manipur,Tengnoupal,Moreh,24.22492,94.31746,Traffic & Infrastructure,Bridge Submersion / Structural Washout,High (Level 3),Mitigation In Progress,SDRF Telemetry,20,0,1,323,3.39,NH-10,Yes,Emergency crews dispatched to Moreh for immediate bridge submersion / structural washout containment and traffic rerouting.
INC-NER-2026-0213,2026-08-21 04:59:21,Nagaland,Dimapur,Dimapur,25.89823,93.71736,Geological & Earth Hazards,Rockfall / Debris Flow on Highway,Low (Level 1),Mitigation In Progress,Citizen Telemetry App,62,0,0,18,0.61,NH-102,No,Emergency crews dispatched to Dimapur for immediate rockfall / debris flow on highway containment and traffic rerouting.
INC-NER-2026-0302,2026-08-21 04:43:47,Sikkim,South Sikkim,Namchi,27.15241,88.35342,Traffic & Infrastructure,National Highway Road Blockade,Critical (Level 4),Emergency Response Dispatched,SDRF Telemetry,109,0,2,383,191.7,NH-27,Yes,Emergency crews dispatched to Namchi for immediate national highway road blockade containment and traffic rerouting.
INC-NER-2026-0055,2026-08-21 04:34:07,Meghalaya,West Garo Hills,Tura,25.51088,90.21705,Hydro-Meteorological,River Bank Erosion,High (Level 3),Emergency Response Dispatched,SDRF Telemetry,102,0,1,285,27.99,None / N/A,Yes,Emergency crews dispatched to Tura for immediate river bank erosion containment and traffic rerouting.
INC-NER-2026-0131,2026-08-21 04:27:41,Nagaland,Kohima,Kohima,25.66695,94.10001,Civic & Public Safety,Public Protests / Road Blockade Demonstration,High (Level 3),Under Assessment,Forest Department Radar,18,0,0,30,3.45,NH-27,Yes,Emergency crews dispatched to Kohima for immediate public protests / road blockade demonstration containment and traffic rerouting.
INC-NER-2026-0216,2026-08-21 04:25:54,Assam,Dibrugarh,Dibrugarh,27.46822,94.89828,Civic & Public Safety,Urban Waterlogging / Drainage Overflow,Moderate (Level 2),Reported / Triaged,Forest Department Radar,108,0,0,27,2.28,State Highway,No,Emergency crews dispatched to Dibrugarh for immediate urban waterlogging / drainage overflow containment and traffic rerouting.
INC-NER-2026-0238,2026-08-21 04:24:23,Sikkim,South Sikkim,Namchi,27.16638,88.36286,Civic & Public Safety,Border Checkpost Delay / Traffic Snarl,Low (Level 1),Emergency Response Dispatched,Citizen Telemetry App,68,0,0,7,4.24,NH-102,No,Emergency crews dispatched to Namchi for immediate border checkpost delay / traffic snarl containment and traffic rerouting.
INC-NER-2026-0208,2026-08-21 04:22:16,Meghalaya,East Khasi Hills,Shillong,25.57108,91.90505,Civic & Public Safety,Border Checkpost Delay / Traffic Snarl,Moderate (Level 2),Under Assessment,NDRF Control Room,53,0,0,27,3.83,NH-08,No,Emergency crews dispatched to Shillong for immediate border checkpost delay / traffic snarl containment and traffic rerouting.
INC-NER-2026-0337,2026-08-21 03:36:34,Nagaland,Kohima,Kohima,25.68103,94.11945,Hydro-Meteorological,Cyclone / Violent Wind Damage,Low (Level 1),Resolved / Cleared,Citizen Telemetry App,10,0,0,42,3.57,State Highway,No,Emergency crews dispatched to Kohima for immediate cyclone / violent wind damage containment and traffic rerouting.
INC-NER-2026-0105,2026-08-21 03:33:42,Manipur,Tengnoupal,Moreh,24.22161,94.31771,Civic & Public Safety,Urban Waterlogging / Drainage Overflow,Low (Level 1),Mitigation In Progress,Border Roads Organisation (BRO),101,0,0,26,0.23,NH-102,No,Emergency crews dispatched to Moreh for immediate urban waterlogging / drainage overflow containment and traffic rerouting.
INC-NER-2026-0099,2026-08-21 03:18:02,Tripura,West Tripura,Agartala,23.82085,91.29989,Civic & Public Safety,Border Checkpost Delay / Traffic Snarl,High (Level 3),Emergency Response Dispatched,Police Integrated Control Room,68,0,6,178,9.15,NH-102,Yes,Emergency crews dispatched to Agartala for immediate border checkpost delay / traffic snarl containment and traffic rerouting.
INC-NER-2026-0068,2026-08-21 03:06:47,Meghalaya,Ri-Bhoi,Nongpoh,25.89885,91.87401,Hydro-Meteorological,River Bank Erosion,Critical (Level 4),Mitigation In Progress,Border Roads Organisation (BRO),99,0,0,2843,120.57,NH-10,Yes,Emergency crews dispatched to Nongpoh for immediate river bank erosion containment and traffic rerouting.
INC-NER-2026-0300,2026-08-21 02:19:05,Nagaland,Dimapur,Dimapur,25.90183,93.73901,Hydro-Meteorological,Major Landslide / Slope Failure,Critical (Level 4),Under Assessment,Police Integrated Control Room,63,2,12,1382,178.86,NH-102,Yes,Emergency crews dispatched to Dimapur for immediate major landslide / slope failure containment and traffic rerouting.
INC-NER-2026-0128,2026-08-21 01:54:13,Meghalaya,East Khasi Hills,Shillong,25.57949,91.88387,Hydro-Meteorological,River Bank Erosion,High (Level 3),Under Assessment,Forest Department Radar,96,0,3,24,24.84,NH-27,Yes,Emergency crews dispatched to Shillong for immediate river bank erosion containment and traffic rerouting.
INC-NER-2026-0267,2026-08-21 00:39:38,Nagaland,Mokokchung,Mokokchung,26.33075,94.52252,Civic & Public Safety,Urban Waterlogging / Drainage Overflow,Low (Level 1),Emergency Response Dispatched,NDRF Control Room,84,0,0,24,4.91,NH-102,No,Emergency crews dispatched to Mokokchung for immediate urban waterlogging / drainage overflow containment and traffic rerouting.
INC-NER-2026-0159,2026-08-20 23:57:22,Assam,Cachar,Silchar,24.80864,92.80586,Environmental & Wildlife,Poaching Counter-Operation,Low (Level 1),Reported / Triaged,Citizen Telemetry App,117,0,0,19,2.33,State Highway,No,Emergency crews dispatched to Silchar for immediate poaching counter-operation containment and traffic rerouting.
INC-NER-2026-0305,2026-08-20 23:39:57,Assam,Sonitpur,Tezpur,26.63716,92.79155,Geological & Earth Hazards,Minor Tremor / Seismic Activity,High (Level 3),Mitigation In Progress,Police Integrated Control Room,26,1,1,409,21.63,NH-29,Yes,Emergency crews dispatched to Tezpur for immediate minor tremor / seismic activity containment and traffic rerouting.
INC-NER-2026-0218,2026-08-20 23:05:22,Assam,Golaghat,Kaziranga,26.58178,93.16365,Environmental & Wildlife,Poaching Counter-Operation,Moderate (Level 2),Emergency Response Dispatched,Citizen Telemetry App,10,0,0,22,4.79,NH-29,No,Emergency crews dispatched to Kaziranga for immediate poaching counter-operation containment and traffic rerouting.
